Train Number,Train Name
43203,MAS TRL LOCAL
43205,MAS TRL LOCAL
43207,MAS TRL LOCAL
43209,MAS TRL LOCAL
43211,MAS TRL LOCAL
43213,MAS TRL LOCAL
43215,MAS TRL LOCAL
43217,MAS TRL LOCAL
43219,MAS TRL LOCAL
43221,MAS TRL LOCAL
43223,MAS TRL LOCAL
43225,MAS TRL LOCAL
43227,MAS TRL LOCAL
43229,MAS TRL LOCAL
43231,MAS TRL LOCAL
43233,MAS TRL LOCAL
43235,MAS TRL LOCAL
43239,MAS TRL LOCAL
43241,MAS TRL LOCAL
43243,MAS TRL LOCAL
43245,MAS TRL LOCAL
43247,MAS TRL LOCAL
43249,MAS TRL LOCAL
43251,MAS TRL LOCAL
43253,MAS TRL LOCAL
43255,MAS TRL LOCAL
43501,MAS TRT LOCAL
43503,MAS TRT LOCAL
43505,MAS TRT LOCAL
43507,MAS TRT LOCAL
43509,MAS TRT LOCAL
43511,MAS TRT LOCAL
43237,MAS TRT LOCAL
43513,MAS TRT LOCAL
43515,MAS TRT LOCAL
43517,MAS TRT LOCAL
17311,MAS VASCO EXP
22802,MAS VSKP  EXP
12620,MATSYAGANDA EXP
12619,MATSYAGANDHA EXP
75105,MAU ALY DMU
15025,MAU ANVT EXPRESS
75107,MUV ALY DMU
55018,MAU CPR PASS
12492,MAUR DHAWAJ EXP
15027,MAURYA EXP
15028,MAURYA EXPRESS
16603,MAVELI EXPRESS
16604,MAVELI EXPRESS
53046,MAYURAKSHI FAST PASS
53045,MAYURAKSHI FAST PASS
54392,GJL ALJN PASS
54312,MB BE PASS
54314,MB CH PASS
54055,MB DLI PASS
54307,MB DLI PASS
54305,MB HPU PASS
55303,MB KGM PASS
55301,MB KGM PASS
55311,MB KPV PASS
54395,MB NBD PASS
55305,MB RMR FAST PASS
55321,MB RMR PASS
55307,MB RMR PASS
55309,MB RMR PASS
55323,MB RMR PASS
74306,MB SHTS DMU
74304,MB SHTS DMU
54398,MB SHTS PASS
54315,RE SDLP HSR PASS
22448,MBA KURJ EXP
14890,MBF BGKT EXP
54882,MBF BME PASS
77672,MBNR KCG DMU
57456,MBNR KCG PASS
57448,MBNR MZL PASS
55604,KOLONGPAR PASSENGER
68685,MCA DGHA EMU
38302,MCA HWH LOCAL
38304,MCA HWH LOCAL
38306,MCA HWH LOCAL
38310,MCA SHM LOCAL
38314,MCA HWH LOCAL
38316,MCA SRC LOCAL
38312,MCA HWH LOCAL
38318,MCA HWH LOCAL
57320,MCLA GNT PASS
57324,MCLA NDKD PASS
90208,VIRAR BA LOCAL
90242,BVI CCG SEMI FAST
90744,MDD CCG FAST
90756,VIRAR CCG FAST
90788,MDD CCG FAST
90798,BVI CCG FAST
90868,BVI CCG LOCAL
53443,HSDA BGP PASS
68089,MDN ADRA MEMU
38806,MDN HWH FAST
38802,MDN HWH LOCAL
38810,MDN HWH LOCAL
38814,MDN HWH LOCAL
38816,MDN HWH LOCAL
38818,MDN HWH LOCAL
38820,MDN HWH LOCAL
38826,MDN HWH LOCAL
38828,MDN HWH LOCAL
38830,MDN HWH LOCAL
38804,MDN HWH LOCAL
38808,MDN HWH LOCAL
38812,MDN HWH LOCAL
38822,MDN HWH LOCAL
38824,MDN HWH LOCAL
68093,MDN JGM MEMU
38832,MDN KGP MEMU
53511,MDP GRD PASS
53513,MDP GRD PASS
53515,MDP GRD PASS
53517,MDP GRD PASS
53519,MDP GRD PASS
29019,MDS KOTA MTC EX
59152,MDSA ND PASS
59154,MDSA ND PASS
56708,MDU DG PASS
22205,MDU DURONTO EXP
56710,MDU PLNI PASS
56723,MDU RMM PASS
56721,MDU RMM PASS
56725,MDU RMM PASS
56731,MDU SCT PASS
56733,MDU SCT PASS
56735,MDU SCT PASS
56706,MDU VM PASS
74801,MEC MTD RAIL BUS
74803,MEC MTD RAIL BUS
74805,MEC MTD RAIL BUS
74807,MEC MTD RAIL BUS
74809,MEC MTD RAIL BUS
74811,MEC MTD RAIL BUS
74813,MEC MTD RAIL BUS
74815,MEC MTD RAIL BUS
74817,MEC MTD RAIL BUS
74819,MEC MTD RAIL BUS
77680,MED FM DEMU
77682,MED FM DEMU
57308,MED KCG PASS
57593,MED NED PASS
77602,MED SC LOCAL
77608,MED SC LOCAL
77616,MED SC LOCAL
12964,MEWAR EXPRESS
12963,MEWAR EXPRESS
15001,MFP DDN EXP
12212,MFP GARIB RATH
55029,NKE GKP PASS
11062,DBG LTT EXPRESS
15215,MFP NKE EXP
55240,MFP SPJ PASS
19054,MFP ST EXPRESS
15228,MFP YPR EXP
54272,DDU ARA PASS
54267,MGS BSB PASS
53214,GAYA PNBE PASS
63240,DDU BXR PASS
53642,DDU DLN PASS
54109,DDU FD PASS
54261,DDU JOP PASS
63226,BSB PNBE MEMU
63264,DDU PNBE MEMU
63228,DDU PNBE MEMU
63234,DDU PNBE PASS
34899,MGT SDAH LOCAL
55172,MHC DDA PASS
55174,MHC DDA PASS
55176,MGZ DDA PASS
55178,MGZ DDA PASS
55180,MGZ DDA PASS
52973,MHOW SWD PASS
52975,MHOW SWD PASS
52963,MHOW SWD PASS M G
12908,MHRST SMPRK K EX
59226,MHV BVC PASS
59236,MHV DLJ PASS
59244,MHV RJU PASS
11047,MIRAJ UBL EXP
13022,MITHILA EXPRESS
13021,MITHILA EXPRESS
13155,MITHILANCHAL EXP
13156,MITHILANCHAL EX
59601,MJ AII PASS
52075,MJ MVJ PASS
30351,MJT BT LOCAL
30317,MJT DTK LOCAL
30552,MJT GOF LOCAL
30331,MJT HB LOCAL
30321,MJT HNB LOCAL
30361,MJT HNB LOCAL
30712,MJT LKPR LOCAL
30121,NACC NH LOCAL
30123,MJT NH LOCAL
30135,MJT RHA LOCAL
63217,MKA DNR MEMU
53050,MKA HWH  PASS
63271,MKA PNBE MEMU
63221,MKA PNBE FAST MEMU
56512,MKM BWT MEMU
66533,MKM BYPL MEMU
56507,MKM SBC MEMU
51808,BNDA JHS PASS
54155,CNB FBD PASS
51764,MKP STA PASS
51766,MKP STA PASS
52045,MKRL MYGL PASS NG
52021,MKRL MYG PASS N G
13429,MLDT ANVT EXP
53028,MLDT AZ PASS
55421,MLDT BLGT PASS
53418,MLDT BWN PASS
13418,MLDT DGHA EXP
75719,MLFC SGUJ DMU
13012,MLDT HWH INT EXP
13409,MLDT JMP INTRCTY
55701,MLDT KIR PASS
55703,MLFC KIR PASS
13422,MLDT NDAE EXP
14003,MLDT NDLS EXPRES
55711,MLDT NJP PASS
13415,MLDT PNBE EXPRES
53402,MLDT SBG PASS
13425,MLDT ST EXP
66044,MLMR MSB FAST MEMU
66045,MLMR VM MEMU
52241,BRK MLN PASS M G
52254,TQN BRK PASS M G
52258,MLN BRK PASS
52260,MLN BRK PASS  MG
52278,MLN PLK PASS M G
52023,MLSR MYGL PASS
33422,MMG SDAH LOCAL
51424,MMR IGP PASS
57562,MMR KCG PASS
51402,MMR PUNE PASS
55819,MNDP GHY PASS
12618,MNGLA LKSDP EXP
98600,MNKD CSTM LOCAL
98602,MNKD CSTM LOCAL
76806,TPJ MQ DMU
77606,MOB SC DEMU
77610,MOB SC DEMU
77614,MOB SC DEMU
77618,MOB SC DEMU
79448,MVI WKR DMU
79452,MVI WKR DMU
79442,MVI WKR DMU
79444,MVI WKR DMU
79446,MVI WKR DMU
12491,MOUR DHWAJ EXP
16864,MQ BGKT EXP
76805,MQ TPJ DMU
56034,MQ MV PASS
77678,MRGA KCG DEMU
77673,NDKD KCG DMU
77676,MRGA PGRL DEMU
51461,MRJ BGM PASSENGR
51463,MRJ BGM PASSENGR
51405,MRJ CLR PASS
51431,MRJ LD PASSENGER
51426,MRJ PRLI PASS
22146,MRJ PVR SUPFAST
51419,MRJ UBL PASS
12390,MS GAYA EXPRESS
16127,MS GURUVAYUR EX
16129,MS TN LINK EXP
36082,MSAE HWH LOCAL
36084,MSAE HWH LOCAL
36086,MSAE HWH LOCAL
36088,MSAE HWH LOCAL
78021,MSAE MTIP DEMU
43801,MSB AJJ LOCAL
43803,MSB AJJ LOCAL
43601,MSB AVD LOCAL
43603,MSB AVD LOCAL
43605,MSB AVD LOCAL
43607,MSB AVD LOCAL
43609,MSB AVD LOCAL
40559,MSB CGL FAST
40665,MSB CGL LOCAL
40573,MSB CGL LOCAL
40501,MSB CGL LOCAL
40601,MSB CGL LOCAL
40503,MSB CGL LOCAL
40603,MSB CGL LOCAL
40505,MSB CGL LOCAL
40605,MSB CGL LOCAL
40507,MSB CGL LOCAL
40607,MSB CGL LOCAL
40609,MSB CGL LOCAL
40509,MSB CGL LOCAL
40511,MSB CGL LOCAL
40513,MSB CGL LOCAL
40613,MSB CGL LOCAL
40515,MSB CGL LOCAL
40615,MSB CGL LOCAL
40517,MSB CGL LOCAL
40519,MSB CGL LOCAL
40617,MSB CGL LOCAL
40521,MSB CGL  LOCAL
40523,MSB CGL LOCAL
40619,MSB CGL LOCAL
40525,MSB CGL LOCAL
40621,MSB CGL LOCAL
40527,MSB CGL LOCAL
40623,MSB CGL LOCAL
40529,MSB CGL LOCAL
40625,MSB CGL LOCAL
40531,MSB CGL LOCAL
40627,MSB CGL LOCAL
40533,MSB CGL LOCAL
40629,MSB CGL LOCAL
40535,MSB CGL LOCAL
40631,MSB CGL LOCAL
40537,MSB CGL LOCAL
40539,MSB CGL LOCAL
40633,MSB CGL LOCAL
40541,MSB CGL LOCAL
40635,MSB CGL LOCAL
40543,MSB CGL LOCAL
40637,MSB CGL LOCAL
40545,MSB CGL LOCAL
40639,MSB CGL LOCAL
40641,MSB CGL LOCAL
40547,MSB CGL LOCAL
40549,MSB CGL LOCAL
40643,MSB CGL LOCAL
40551,MSB CGL LOCAL
40645,MSB CGL LOCAL
40553,MSB CGL LOCAL
40647,MSB CGL LOCAL
40555,MSB CGL LOCAL
40557,MSB CGL LOCAL
40649,MSB CGL LOCAL
40651,MSB CGL LOCAL
40561,MSB CGL LOCAL
40653,MSB CGL LOCAL
40563,MSB CGL LOCAL
40655,MSB CGL LOCAL
40657,MSB CGL LOCAL
40565,MSB CGL LOCAL
40567,MSB CGL LOCAL
40659,MSB CGL LOCAL
40569,MSB CGL LOCAL
40661,MSB CGL LOCAL
40663,MSB CGL LOCAL
40571,MSB CGL LOCAL
40801,MSB TMLP LOCAL
40803,MSB TMLP LOCAL
42601,MSB GPD LOCAL
42603,MSB GPD LOCAL
42605,MSB GPD LOCAL
66012,TRL MAS LOCAL
66043,MSB MLMR MEMU
42701,MSB PON LOCAL
43751,MSB PTMS LOCAL
43753,MSB PTMS LOCAL
43755,MSB PTMS LOCAL
43757,MSB PTMS LOCAL
40021,MSB TBM LOCAL
40301,MSB TBM LOCAL
40001,MSB TBM LOCAL
40003,MSB TBM LOCAL
40303,MSB TBM LOCAL
40305,MSB TBM LOCAL
40005,MSB TBM LOCAL
40307,MSB TBM LOCAL
40007,MSB TBM LOCAL
40309,MSB TBM LOCAL
40009,MSB TBM LOCAL
40311,MSB TBM LOCAL
40011,MSB TBM LOCAL
40313,MSB TBM LOCAL
40013,MSB TBM LOCAL
40015,MSB TBM LOCAL
40315,MSB TBM LOCAL
40017,MSB TBM LOCAL
40019,MSB TBM LOCAL
40317,MSB TBM LOCAL
40023,MSB TBM LOCAL
40319,MSB TBM LOCAL
40025,MSB TBM LOCAL
40027,MSB TBM LOCAL
40321,MSB TBM LOCAL
40029,MSB TBM LOCAL
40031,MSB TBM LOCAL
40323,MSB TBM LOCAL
40033,MSB TBM LOCAL
40035,MSB TBM LOCAL
40325,MSB TBM LOCAL
40037,MSB TBM LOCAL
40039,MSB TBM LOCAL
40327,MSB TBM LOCAL
40041,MSB TBM LOCAL
40043,MSB TBM LOCAL
40329,MSB TBM LOCAL
40045,MSB TBM LOCAL
40047,MSB TBM LOCAL
40331,MSB TBM LOCAL
40049,MSB TBM LOCAL
40051,MSB TBM LOCAL
40333,MSB TBM LOCAL
40053,MSB TBM LOCAL
40055,MSB TBM LOCAL
40335,MSB TBM LOCAL
40057,MSB TBM LOCAL
40337,MSB TBM LOCAL
40059,MSB TBM LOCAL
40339,MSB TBM LOCAL
40061,MSB TBM LOCAL
40341,MSB TBM LOCAL
40063,MSB TBM LOCAL
40343,MSB TBM LOCAL
40065,MSB TBM LOCAL
40067,MSB TBM LOCAL
40345,MSB TBM LOCAL
40069,MSB TBM LOCAL
40347,MSB TBM LOCAL
40349,MSB TBM LOCAL
40071,MSB TBM LOCAL
40351,MSB TBM LOCAL
40073,MSB TBM LOCAL
40353,MSB TBM LOCAL
40075,MSB TBM LOCAL
40355,MSB TBM LOCAL
40077,MSB TBM LOCAL
40357,MSB TBM LOCAL
40079,MSB TBM LOCAL
40359,MSB TBM LOCAL
40081,MSB TBM LOCAL
40361,MSB TBM LOCAL
40083,MSB TBM LOCAL
40085,MSB TBM LOCAL
40363,MSB TBM LOCAL
40087,MSB TBM LOCAL
40365,MSB TBM LOCAL
40089,MSB TBM LOCAL
40367,MSB TBM LOCAL
40091,MSB TBM LOCAL
40369,MSB TBM LOCAL
40095,MSB TBM LOCAL
40371,MSB TBM LOCAL
40093,MSB TBM LOCAL
40097,MSB TBM LOCAL
40373,MSB TBM LOCAL
40099,MSB TBM LOCAL
40375,MSB TBM LOCAL
40101,MSB TBM LOCAL
40377,MSB TBM LOCAL
40103,MSB TBM LOCAL
40379,MSB TBM LOCAL
40105,MSB TBM LOCAL
40381,MSB TBM LOCAL
40107,MSB TBM LOCAL
40383,MSB TBM LOCAL
40109,MSB TBM LADIES SPL
40385,MSB TBM LOCAL
40111,MSB TBM LOCAL
40387,MSB TBM LOCAL
40113,MSB TBM LOCAL
40115,MSB TBM LOCAL
40117,MSB TBM LOCAL
40389,MSB TBM LOCAL
40119,MSB TBM LOCAL
40391,MSB TBM LOCAL
40121,MSB TBM LOCAL
40123,MSB TBM LOCAL
40393,MSB TBM LOCAL
40125,MSB TBM LOCAL
40127,MSB TBM LOCAL
40395,MSB TBM LOCAL
40129,MSB TBM LOCAL
40397,MSB TBM LOCAL
40131,MSB TBM LOCAL
40133,MSB TBM LOCAL
40399,MSB TBM LOCAL
40401,MSB TBM LOCAL
40135,MSB TBM LOCAL
40137,MSB TBM LOCAL
40403,MSB TBM LOCAL
40139,MSB TBM LOCAL
40405,MSB TBM LOCAL
40141,MSB TBM LOCAL
40143,MSB TBM LOCAL
40407,MSB TBM LOCAL
40145,MSB TBM LOCAL
40409,MSB TBM LOCAL
40147,MSB TBM LOCAL
40411,MSB TBM LOCAL
40149,MSB TBM  LOCAL
40413,MSB TBM LOCAL
40151,MSB TBM LOCAL
40153,MSB TBM LOCAL
40415,MSB TBM LOCAL
40155,MSB TBM LOCAL
40417,MSB TBM LOCAL
40157,MSB TBM LOCAL
40419,MSB TBM LOCAL
40421,MSB TBM LOCAL
40707,MSB TMLP FAST
40711,MSB TMLP FAST
40701,MSB TMLP LOCAL
66041,CIRCULAR EMU SPL2
40705,MSB TMLP LOCAL
40709,MSB TMLP LOCAL
43701,MSB TRL LOCAL
43703,MSB TRL LOCAL
43705,MSB TRL LOCAL
43707,MSB TRL LOCAL
43709,MSB TRL LOCAL
43711,MSB TRL LOCAL
43713,MSB TRL LOCAL
41001,MSB VLCY LOCAL
41003,MSB VLCY LOCAL
41009,MSB VLCY LOCAL
41501,MSB VLCY LOCAL
41503,MSB VLCY LOCAL
41013,MSB VLCY LOCAL
41505,MSB VLCY LOCAL
41015,MSB VLCY LOCAL
41017,MSB VLCY LOCAL
41507,MSB VLCY LOCAL
41509,MSB VLCY LOCAL
41021,MSB VLCY LOCAL
41511,MSB VLCY LOCAL
41023,MSB VLCY LOCAL
41513,MSB VLCY LOCAL
41515,MSB VLCY LOCAL
41029,MSB VLCY LOCAL
41517,MSB VLCY LOCAL
41033,MSB VLCY LOCAL
41035,MSB VLCY LOCAL
41519,MSB VLCY LOCAL
41521,MSB VLCY LOCAL
41043,MSB VLCY LOCAL
41523,MSB VLCY LOCAL
41525,MSB VLCY LOCAL
41527,MSB VLCY LOCAL
41051,MSB VLCY LOCAL
41529,MSB VLCY LOCAL
41531,MSB VLCY LOCAL
41055,MSB VLCY LOCAL
41533,MSB VLCY LOCAL
41057,MSB VLCY LOCAL
41535,MSB VLCY LOCAL
41061,MSB VLCY LOCAL
41537,MSB VLCY LOCAL
41063,MSB VLCY LOCAL
41539,MSB VLCY LOCAL
41065,MSB VLCY LOCAL
41541,MSB VLCY LOCAL
41543,MSB VLCY LOCAL
41069,MSB VLCY LOCAL
41545,MSB VLCY LOCAL
41547,MSB VLCY LOCAL
41073,MSB VLCY LOCAL
41549,MSB VLCY LOCAL
41551,MSB VLCY LOCAL
41077,MSB VLCY LOCAL
41553,MSB VLCY LOCAL
41079,MSB VLCY LOCAL
41555,MSB VLCY LOCAL
41081,MSB VLCY LOCAL
41557,MSB VLCY LOCAL
41559,MSB VLCY LOCAL
41085,MSB VLCY LOCAL
41561,MSB VLCY LOCAL
41563,MSB VLCY LOCAL
41089,MSB VLCY LOCAL
41091,MSB VLCY LOCAL
41565,MSB VLCY LOCAL
41093,MSB VLCY LOCAL
41567,MSB VLCY LOCAL
41095,MSB VLCY LOCAL
41569,MSB VLCY LOCAL
41097,MSB VLCY LOCAL
41571,MSB VLCY LOCAL
41103,MSB VLCY LOCAL
41573,MSB VLCY LOCAL
41105,MSB VLCY LOCAL
41575,MSB VLCY LOCAL
41577,MSB VLCY LOCAL
41111,MSB VLCY LOCAL
41113,MSB VLCY LOCAL
41579,MSB VLCY LOCAL
41117,MSB VLCY LOCAL
41581,MSB VLCY LOCAL
41119,MSB VLCY LOCAL
41583,MSB VLCY LOCAL
41585,MSB VLCY LOCAL
41123,MSB VLCY LOCAL
41587,MSB VLCY LOCAL
41127,MSB VLCY LOCAL
41589,MSB VLCY LOCAL
41129,MSB VLCY LOCAL
41131,MSB VLCY LOCAL
41593,MSB VLCY LOCAL
41133,MSB VLCY LOCAL
41597,MSB VLCY LOCAL
41135,MSB VLCY LOCAL
41599,MSB VLCY LOCAL
66017,MSB VLR MEMU FAST
79437,MSH ABR DMU
79432,MSH ADI DMU
59483,MSH PTN PASS
59475,MSH PTN PASS
59477,MSH PTN PASS
59481,MSH PTN PASS
79402,HMT ASV DEMU
79404,HMT ASV DEMU
79406,VDG MSH DEMU
59509,MSH VG PASS
59511,MSH VG PASS
54402,MTC KRJ PASS
54404,MTC KRJ PASS
54406,MTC KRJ PASS
54541,MTC UMB PASS
22307,MTD BKN LINK EXP
22463,MTD BKN LINK  EXP
04851,MTD RTGH SPL
74802,MTD MEC RAIL BUS
74804,MTD MEC RAIL BUS
74806,MTD MEC RAIL BUS
74808,MTD MEC RAIL BUS
74810,MTD MEC RAIL BUS
74812,MTD MEC RAIL BUS
74814,MTD MEC RAIL BUS
74816,MTD MEC RAIL BUS
74818,MTD MEC RAIL BUS
74820,MTD MEC RAIL BUS
56101,MTDM ED PASS
56103,MTDM SA PASS
78023,MTIP BQA DEMU
78025,MTIP BQA DEMU
78022,MTIP MSAE DEMU
51971,MTJ AWR PASS
72171,MTJ BDB PASS M G
72173,MTJ BDB PASS M G
72175,MTJ BDB PASS M G
72177,MTJ BDB PASS M G
72179,MTJ BDB PASS M G
54791,MTJ BNW PASS
59360,MTJ BXN PASS
64903,MTJ GZB EMU
51973,MTJ JP PASS
55340,MTJ KSJ FAST PASS
64905,MTJ NDLS EMU
54794,MTJ SWM PASS
77208,MTM BZA DMU
77212,MTM BZA DMU
77218,MTM BZA DMU
77234,MTM GDV DMU
77216,MTM GDV DMU
77220,MTM GDV DMU
17402,MTM TPTY EXP
57229,MTM VSKP PASSR
56145,MTP CBE PASS
56147,MTP CBE PASS
56149,MTP CBE PASS
56151,MTP CBE PASS
56136,MTP UAM PASSR
57657,MUGR KZJ PASS
17025,MUGR SC EXPRESS
12228,MUMBAI DURONTO
17032,MUMBAI EXP
12134,MUMBAI EXP
16332,MUMBAI EXPRESS
16340,MUMBAI EXPRESS
11042,MUMBAI EXPRESS
12187,MUMBAI GARIBRATH
11028,MUMBAI MAIL
21028,MUMBAI MAIL
12952,MUMBAI RAJDHANI
12951,MUMBAI RAJDHANI
54239,MUR AY PASS
54243,MUR AY PASS
54237,MUR FD PASS
14042,MUSSOORIE EXP
24042,MUSSOORIE EXP
14041,MUSSOORIE EXP
54412,MUT RE PASS
75109,MAU BCY DEMU
55125,MUV ALY PASS
55127,MUV ALY PASS
55129,MUV ALY PASS
55122,MUV BTT PASS
55150,BCY GKP PASS
15103,MUV INTERCITY
15111,BCY INTERCITY
15117,MUV JBP EXPRES
15007,BCY  LJN EXPRESS
12538,MUV MFP EXPRESS
12581,MUV NDLS S F EXP
15120,MUV RMM EXP
11061,DARBHANGA EXP
15227,MUZAFFARPUR EXP
56033,MV MQ PASS
56821,MV TEN PASS
76825,MV TJ DEMU
16233,MV TPJ EXPRESS
56823,MV TPJ PASS
56871,MV TVR PASS
56879,MV TVR PASS
56874,MV VM PASS
56876,MV VM PASS
56878,MV VM PASS
79449,MVI MALB DMU
52076,MVJ MJ PASS
90141,BVI BSR FAST
90037,CCG BVI LOCAL
90057,CCG BVI LOCAL
90075,MX BVI LOCAL
90109,ADH VR FAST
90167,MX BVI LOCAL
90733,CCG BVI FAST
90759,CCG BVI LOCAL
90813,CCG BVI LOCAL
55904,MXN DMV PASS
52022,MYG MKRL PASS N G
37732,MYM BDC LOCAL
37652,MYM HWH FAST
37654,MYM HWH LOCAL
37656,MYM HWH LOCAL
37658,MYM HWH LOCAL
68095,MYPR BQA MEMU
56266,MYS ASK PASS
56268,MYS ASK PASS
16229,MYS BSB EXP
56202,MYS CMNR PASS
56204,MYS CMNR PASS
56210,MYS CMNR PASS
56208,MYS CMNR PASS
17301,MYS DHARWAD EXP
22818,MYS HOWRAH EXP
56206,MYS NTW PASS
56216,MYS SBGA YPR PASS
56270,MYS SMET FAST PASS
16217,MYS SNSI EXPRESS
56276,MYS TLGP PASS
16235,MYSORE  EXP
16231,MYSORE EXPRESS
16205,MYSORE EXPRESS
22682,MYSORE EXPRESS
56264,MYSORE PASS
57503,MZL BDHN PASS
57486,MZL KCG PASS
55814,MZS DKGN PASS
15614,LACHIT EXPRESS
59341,NAD BINA PASS
59803,RTM KOTA PASS
69184,NAD RTM MEMU
59346,NAD RTM PASS
69185,NAD UJN MEMU
59353,NAD UJN PASS
59317,NAD UJN PASS
15669,NAGALAND EXPRESS
15670,NAGALAND EXPRESS
16339,NAGARCOIL EXP
16351,NAGARCOIL EXP
18309,SBP  JAT EXPRESS
18310,JAT SBP EXP
16335,NAGERCOIL EXP
12689,NAGERCOIL EXP
17235,NAGERCOIL EXP
12667,NAGERCOIL EXP
12289,CSMT NGP DURONTO
12113,NAGPUR GARIBRATH
12855,NAGPUR INTERCIT
12136,NAGPUR PUNE EXP
12816,NANDAN KANAN EX
12815,NANDAN KANAN EXP
11401,NANDIGRAM  EXP
11402,NANDIGRAM  EXP
17256,NARASAPUR EXP
12734,NARAYANADRI EXP
12733,NARAYANADRI EXP
18234,NARMADA EXP PSG
18233,NARMADA EXPRESS
14512,NAUCHANDI EXP
14511,NAUCHANDI EXP
12656,NAVAJIVAN EXP
51151,NAVI NRKR PASS
12655,NAVJEEVAN EXP
16687,NAVYUG EXP
16688,NAVYUG EXPRESS
54382,NBD GJL PASS
54384,NBD GJL PASS
54385,NBD KTW PASS
54387,NBD KTW PASS
54389,NBD KTW PASS
54091,NBD KTW PASS
54396,NBD MB PASS
55805,NBQ GHY PASS
55803,NBQ GHY PASS
55801,MANAS RHINO PASSENGER
55809,NBQ GHY PASS
56719,NCJ CAPE PASS
56319,NCJ CBE FAST PASS
12690,NCJ CHENNAI EXP
56318,NCJ KCVL PASS
56304,NCJ KTYM PASS
16352,NCJ MUMBAI EXP
56310,NCJ TVC PASS
56316,NCJ TVC PASS
76851,KIK TPJ DMU
76853,NCR TPJ DMU
59153,ND MDSA PASS
59151,ND MDSA PASS
13421,NDAE MLDT EXP
77240,NDD BVRM DMU
77244,NDD BVRM DMU
57323,NDKD MCLA PASS
77695,NDL KRNT DEMU
64110,NDLS ALJN EMU
64114,NDLS ALJN EMU
22806,ANVT  BBS SUP
22914,BDTS HUMSAFAR
12350,NDLS BGP EXPRESS
12047,NDLS FZR SHTBDI
12045,NDLS CDG SHTBDI
12034,NDLS CNB SHT
12236,ANVT MDP HUMSFR
12436,JYG GARIB RATH
12273,NDLS   DURONTO
12259,NDLS  DURONTO
12275,ALD NDLS HUMSAFAR
22209,NDLS DURONTO EXP
64422,NDLS GZB EMU
64424,NDLS GZB EMU
64428,NDLS GZB EMU
64426,NDLS GZB EMU
64430,NDLS GZB EMU
64432,NDLS GZB EMU
64450,NDLS GZB EMU
12324,ANVT  HWH EXP
12250,ANVT HWH YUVA
12056,NDLS JANSHATABDI
12058,NDLS JANSHTBDI
12191,NZM JBP SUP EXP
14681,NDLS JUC EXPRES
64463,NDLS KKDE MEMU
64465,NDLS KKDE MEMU
64074,NDLS KSV EMU
12430,NDLS LKO AC SF
14004,NDLS MLDT EXP
12582,NDLS MUV SF EXP
22412,ARUNACHAL EXP
12524,NDLS NJP SF EXP
64076,NDLS PWL EMU
22404,NDLS PDY EXP
64469,NDLS PNP MEMU
64078,NDLS PWL EMU
64080,NDLS PWL EMU
64082,NDLS PWL EMU
64084,NDLS PWL EMU
64492,NDLS PWL EMU
12878,NDLS RNC G RATH
12440,SGNR NED EXPRESS
12454,NDLS RNC RJDHNI
14323,NDLS ROK EXP
12001,NDLS SHATABDI
64003,NDLS SNP EMU
64095,NDLS SSB EMU
64097,NDLS SSB EMU
12459,NDLS ASR EXPRESS
19576,NDT OKHA EXP
17410,NED ADB EXP
12421,NED ASR SUP EXP
17620,NED AWB EXP
17623,NED SGNR EXP
57516,NED DD PASNGR
57564,NED HYB PAS
11012,NED LTT EXPRESS
57594,NED MED PASS
57542,NED MMR PASS
57558,NED NZB PASS
17614,NED PNVL EXP
16593,NED SBC EXP
12485,NED SGNR EXPRES
12767,NED  SRC SUP EXP
22457,NED AADR SF EXP
12768,SRC NED EXP
12876,NEELACHAL EXP
12875,NEELACHAL EXP
12632,NELLAI EXPRESS
12631,NELLAI EXPRESS
99200,NERUL THANE LOCAL
99202,NERUL THANE LOCAL
99204,NERUL THANE LOCAL
99206,NERUL THANE LOCAL
99208,NERUL THANE LOCAL
99210,NERUL THANE LOCAL
99212,NERUL THANE LOCAL
99214,NERUL THANE LOCAL
99216,NERUL THANE LOCAL
99218,NERUL THANE LOCAL
99220,NERUL THANE LOCAL
99222,NERUL THANE LOCAL
99224,NERUL THANE LOCAL
99226,NERUL THANE LOCAL
99228,NERUL THANE LOCAL
99230,NERUL THANE LOCAL
99232,NERUL THANE LOCAL
99234,NERUL THANE LOCAL
99236,NERUL THANE LOCAL
99238,NERUL THANE LOCAL
99240,NERUL THANE LOCAL
99242,NERUL THANE LOCAL
99244,NERUL THANE LOCAL
99246,NERUL THANE LOCAL
99248,NERUL THANE LOCAL
99250,NERUL THANE LOCAL
99252,NERUL THANE LOCAL
99254,NERUL THANE LOCAL
16346,NETRAVATHI EXP
16345,NETRAVATI EXP
51293,NGP AMLA PASS
18240,NGP BILASPUR EX
51286,NGP BSL PASS
22112,NGP BSL SUP EXP
12290,NGP CSMT DURONTO
51829,NGP ET PASS
12924,NGP INDORE EXP
11203,NGP JAIPUR EXP
11403,NGP KOP EXPRESS
12772,RAIPUR SC EXP
51260,NGP WR PASS
76817,NGT VLKN DEMU
37557,NH BDC LOCAL
37521,NH BDC LOCAL
37523,NH BDC LOCAL
37525,NH BDC LOCAL
37527,NH BDC LOCAL
37529,NH BDC LOCAL
37531,NH BDC LOCAL
37533,NH BDC LOCAL
37535,NH BDC LOCAL
37537,NH BDC LOCAL
